unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
2.765729;39.148254;-85.32063;10.74917;
2.7707033;39.89087;-85.25999;10.845931;
2.7758303;40.68982;-85.20683;10.972311;
2.7808049;41.491333;-85.17028;11.121967;
2.78584;42.346924;-85.15198;11.295897;
2.7908757;43.237946;-85.1503;11.486034;
2.795972;44.167816;-85.1668;11.686803;
2.8009462;45.08072;-85.20031;11.885325;
2.8059816;46.02188;-85.24791;12.0824795;
2.811017;46.955048;-85.302536;12.274488;
2.8161135;47.876526;-85.35751;12.462891;
2.8210878;48.7269;-85.40443;12.641872;
2.8261232;49.56073;-85.43792;12.815853;
2.8311586;50.34204;-85.45694;12.983177;
2.836255;51.066833;-85.46105;13.146551;
2.8412294;51.679382;-85.45119;13.301343;
2.8462648;52.219788;-85.42848;13.449791;
