unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
2.3978944;18.484222;-81.89203;20.891052;
2.4029298;17.385284;-81.81592;20.646805;
2.4080262;16.284302;-81.73407;20.400743;
2.4130006;15.268677;-81.660095;20.157652;
2.418097;14.2778015;-81.59371;19.90864;
2.4230714;13.403015;-81.544876;19.664206;
2.4281678;12.608276;-81.51527;19.417835;
2.4331422;11.967102;-81.51249;19.178461;
2.4381778;11.421722;-81.53906;18.943295;
2.443213;10.9939575;-81.596985;18.718153;
2.4483094;10.7421875;-81.704056;18.51074;
2.4532838;10.626984;-81.83934;18.322588;
2.4583192;10.606018;-82.002304;18.151876;
2.4633546;10.7565;-82.2009;18.00406;
2.468451;11.003693;-82.4162;17.870058;
2.4734254;11.342438;-82.6359;17.74789;
2.4784608;11.741699;-82.86278;17.630684;
2.4834962;12.184998;-83.089165;17.514698;
2.4885926;12.659241;-83.31209;17.39426;
2.4935672;13.140503;-83.5194;17.27037;
2.4986024;13.619598;-83.71935;17.139017;
2.503638;14.09082;-83.90799;17.001213;
2.5087345;14.54953;-84.08901;16.860046;
2.5137088;14.980896;-84.256744;16.724052;
2.5187745;15.400452;-84.4198;16.59358;
2.523749;15.806061;-84.57263;16.47975;
2.528876;16.21933;-84.72418;16.387413;
2.5338502;16.635742;-84.86478;16.324938;
2.5388856;17.078705;-85.002335;16.295973;
2.543921;17.556;-85.13419;16.299984;
2.5490174;18.078827;-85.26537;16.334545;
2.5539918;18.634949;-85.394455;16.39106;
2.5590272;19.255829;-85.53021;16.464964;
2.564032;19.937317;-85.67466;16.54789;
2.569159;20.699677;-85.84202;16.639376;
2.5741334;21.502747;-86.026955;16.726944;
2.579169;22.388428;-86.23797;16.810955;
2.5842042;23.319824;-86.482925;16.886974;
2.5893006;24.314728;-86.75129;16.950495;
2.594275;25.310303;-87.02598;16.99986;
2.5993106;26.345917;-87.307945;17.040775;
2.6043153;27.367462;-87.5853;17.079308;
2.6094422;28.398956;-87.85048;17.123833;
2.6144166;29.349792;-88.08334;17.181753;
2.6194825;30.257904;-88.293915;17.266468;
2.624457;31.042267;-88.48186;17.371387;
2.6295838;31.750671;-88.63983;17.489883;
2.6345582;32.341614;-88.73772;17.615465;
2.6395936;32.91086;-88.75195;17.761206;
2.6445985;33.42108;-88.685646;17.930109;
2.6497254;33.859833;-88.56964;18.119518;
2.6547;34.1662;-88.451416;18.301388;
2.6597352;34.384552;-88.3572;18.459364;
2.66474;34.523804;-88.305786;18.56596;
2.6698673;34.651093;-88.28967;18.604866;
2.6748416;34.80713;-88.29599;18.569004;
2.6798768;35.0737;-88.31382;18.465616;
2.6849122;35.44049;-88.34195;18.316004;
2.6900086;35.890564;-88.38619;18.141668;
2.694983;36.366302;-88.4451;17.967495;
2.7000184;36.887512;-88.518875;17.796665;
2.7050538;37.427155;-88.6003;17.63412;
2.7101502;37.97946;-88.680885;17.47991;
2.7151246;38.49579;-88.74646;17.34576;
2.7201905;39.009705;-88.79183;17.230999;
2.725165;39.480835;-88.81386;17.144762;
2.7302918;39.930786;-88.8179;17.083826;
2.7352662;40.317078;-88.808525;17.05422;
2.7403018;40.67804;-88.78899;17.054323;
2.745337;40.999695;-88.760445;17.085775;
2.7504334;41.291748;-88.72776;17.1473;
2.7554078;41.54187;-88.6944;17.236681;
2.7604432;41.789368;-88.66133;17.354967;
2.7654786;42.036346;-88.627045;17.498512;
2.770575;42.29242;-88.59357;17.664654;
2.7755494;42.54669;-88.5604;17.843401;
2.7805848;42.824493;-88.52854;18.037518;
2.7856202;43.10321;-88.49965;18.241228;
2.7907166;43.375793;-88.47213;18.45069;
2.7956913;43.61328;-88.4452;18.650553;
2.8007264;43.849;-88.41354;18.839209;
2.805762;44.07138;-88.37184;19.00973;
2.8108585;44.2883;-88.31585;19.160479;
2.8158329;44.479126;-88.25086;19.289322;
2.8208985;44.67917;-88.176186;19.405388;
2.825873;44.864624;-88.095634;19.51194;
2.831;45.038635;-88.00469;19.619543;
2.8359742;45.166595;-87.90705;19.727802;
2.8410096;45.27997;-87.79644;19.840948;
2.846045;45.37677;-87.67774;19.955385;
2.8511415;45.468506;-87.556;20.070559;
