unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
2.3324645;1.4906006;-68.48147;37.90771;
2.3374388;1.3454285;-68.7671;37.61244;
2.3424745;1.2101135;-69.066666;37.286537;
2.3475096;1.0997314;-69.38778;36.941116;
2.352606;1.0282593;-69.74783;36.578506;
2.3575804;1.0275269;-70.151726;36.21645;
2.362616;1.1234741;-70.63108;35.845222;
2.3676515;1.3684387;-71.193794;35.46879;
2.3727477;1.804657;-71.84915;35.079994;
2.3777223;2.4320374;-72.55519;34.687008;
2.3827577;3.24057;-73.310196;34.272724;
2.387793;4.199585;-74.07826;33.8453;
2.3928895;5.3053894;-74.85901;33.4107;
2.3978639;6.531189;-75.633385;32.990265;
2.4029295;7.9246216;-76.454666;32.56929;
2.4079041;9.444855;-77.30946;32.159664;
2.413031;11.143646;-78.248184;31.742495;
2.4180055;12.9183655;-79.21901;31.337606;
2.4230406;14.834259;-80.26569;30.923689;
2.4280763;16.938843;-81.40143;30.49284;
2.4331727;19.216766;-82.60516;30.003698;
2.438147;21.43985;-83.740486;29.419807;
2.4431825;23.612244;-84.78754;28.662085;
2.4482179;25.644257;-85.70636;27.694233;
2.4533143;27.520264;-86.532906;26.541784;
2.4582887;29.253326;-87.27119;25.363253;
2.463324;30.994781;-87.91901;24.260115;
2.4683595;32.607452;-88.38915;23.329784;
2.473456;34.021667;-88.62221;22.523863;
2.47843;35.16446;-88.62159;21.789198;
2.4834657;36.085907;-88.43791;21.049152;
2.4885008;36.75821;-88.11228;20.296486;
2.4935973;37.21237;-87.66235;19.521486;
2.4985716;37.475525;-87.11544;18.768213;
2.503668;37.622375;-86.45503;18.023855;
2.508612;37.659637;-85.738686;17.345373;
2.5137389;37.612793;-84.945366;16.68463;
2.5187132;37.51178;-84.15067;16.07902;
2.5237489;37.378662;-83.3403;15.500149;
2.5287843;37.239655;-82.52824;14.961304;
2.5338807;37.115448;-81.700516;14.466371;
2.538855;37.0372;-80.885506;14.042036;
2.5438905;37.01648;-80.05469;13.680419;
2.5489259;37.08322;-79.23226;13.393246;
2.5540223;37.25067;-78.41701;13.191151;
2.5589967;37.529846;-77.66526;13.074183;
2.5640318;37.904053;-76.95831;13.03699;
2.5690675;38.35956;-76.31057;13.076776;
2.574164;38.884735;-75.71191;13.1872;
2.5791383;39.446167;-75.18203;13.357191;
2.5841734;40.034607;-74.6933;13.585296;
2.589209;40.652893;-74.24367;13.862107;
2.5943055;41.307587;-73.818665;14.1846075;
2.5992799;41.973022;-73.423836;14.533676;
2.6043458;42.660156;-73.029564;14.917881;
2.6093202;43.33139;-72.64355;15.321875;
2.614447;44.01425;-72.23514;15.767004;
2.6194215;44.648956;-71.82506;16.230923;
2.624457;45.2471;-71.39195;16.738417;
2.6294618;45.77832;-70.94345;17.28646;
2.6345885;46.249237;-70.466354;17.889801;
2.6395628;46.61911;-69.99092;18.510431;
2.6445985;46.926514;-69.49882;19.159891;
2.6496336;47.17096;-69.00234;19.81575;
2.65473;47.35846;-68.5045;20.469677;
2.6597044;47.463287;-68.035126;21.086496;
2.66474;47.506256;-67.59232;21.672245;
2.6697447;47.46814;-67.19749;22.21011;
2.6748717;47.35617;-66.85126;22.708693;
2.6798463;47.163177;-66.57947;23.147114;
2.6848817;46.916107;-66.37577;23.545593;
2.689917;46.61255;-66.24105;23.907412;
2.6950135;46.251465;-66.170654;24.246977;
2.699988;45.837738;-66.15573;24.57061;
2.7050536;45.39038;-66.18888;24.903133;
2.7100282;44.920807;-66.26218;25.245533;
2.7151551;44.42743;-66.3754;25.61868;
2.7201295;43.928925;-66.52263;26.006609;
2.7251647;43.43994;-66.711624;26.42678;
2.7302003;42.96408;-66.94313;26.87699;
2.7352967;42.51065;-67.22507;27.362642;
2.740271;42.09198;-67.55337;27.864796;
2.7453063;41.732025;-67.9432;28.395523;
2.750342;41.430786;-68.38859;28.9399;
2.7554383;41.18512;-68.89302;29.49374;
2.7604127;40.978394;-69.4309;30.027876;
2.765448;40.81778;-70.01097;30.555193;
2.7704835;40.67102;-70.610916;31.065128;
2.77558;40.515503;-71.22418;31.560617;
2.780554;40.327515;-71.81223;32.02279;
2.7855897;40.121338;-72.38167;32.469337;
2.7905946;39.867126;-72.90786;32.893036;
2.7957213;39.541565;-73.39569;33.309;
2.8006957;39.13626;-73.81398;33.698143;
2.8057618;38.66284;-74.18457;34.08296;
